SAFRA,LOCAL,TRATAMENTO,DISTANCIA,PARCELA,PLANTA,ALTURA,V_0G,V_1G,V_2G,V_3G,V_4G,PROD_TOTAL
22-23,CAPAO,SIK+BEE,100,F,2,88,0,23,18,29,0,NA
22-23,CAPAO,SIK+BEE,100,F,3,79,0,6,14,23,0,NA
22-23,CAPAO,SIK+BEE,100,F,4,78,0,27,19,28,1,NA
22-23,CAPAO,SIK+BEE,100,F,5,82,1,12,24,37,2,NA
22-23,CAPAO,SIK+BEE,100,F,6,86,0,11,20,29,0,NA
22-23,CAPAO,SIK+BEE,100,F,7,89,1,16,24,26,1,NA
22-23,CAPAO,SIK+BEE,100,F,8,92,0,5,34,30,1,NA
22-23,CAPAO,SIK+BEE,100,F,9,90,0,4,13,25,0,NA
22-23,CAPAO,SIK+BEE,100,F,10,77,1,12,23,26,0,NA
22-23,CAPAO,SIK+BEE,100,F,11,79,2,4,19,28,0,NA
22-23,CAPAO,SIK+BEE,100,F,12,94,0,13,29,35,1,NA
22-23,CAPAO,SIK+BEE,100,F,13,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,100,F,14,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,100,F,15,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,100,F,16,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,100,F,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,100,F,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,A,1,85,0,10,21,19,0,6300
22-23,CAPAO,SIK+BEE,200,A,2,84,2,6,20,25,4,NA
22-23,CAPAO,SIK+BEE,200,A,3,82,1,11,23,41,5,NA
22-23,CAPAO,SIK+BEE,200,A,4,87,0,3,15,12,0,NA
22-23,CAPAO,SIK+BEE,200,A,5,89,0,7,26,28,4,NA
22-23,CAPAO,SIK+BEE,200,A,6,82,2,4,24,15,2,NA
22-23,CAPAO,SIK+BEE,200,A,7,83,0,4,16,23,0,NA
22-23,CAPAO,SIK+BEE,200,A,8,88,2,5,16,32,1,NA
22-23,CAPAO,SIK+BEE,200,A,9,85,1,4,12,15,2,NA
22-23,CAPAO,SIK+BEE,200,A,10,87,1,4,28,37,2,NA
22-23,CAPAO,SIK+BEE,200,A,11,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,A,12,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,A,13,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,A,14,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,A,15,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,A,16,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,A,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,A,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,B,1,80,1,3,17,26,6,6431
22-23,CAPAO,SIK+BEE,200,B,2,77,0,0,3,25,2,NA
22-23,CAPAO,SIK+BEE,200,B,3,79,0,2,10,17,2,NA
22-23,CAPAO,SIK+BEE,200,B,4,76,0,5,7,20,2,NA
22-23,CAPAO,SIK+BEE,200,B,5,80,0,2,12,23,0,NA
22-23,CAPAO,SIK+BEE,200,B,6,77,0,1,9,27,0,NA
22-23,CAPAO,SIK+BEE,200,B,7,71,0,4,8,29,4,NA
22-23,CAPAO,SIK+BEE,200,B,8,82,0,1,5,24,0,NA
22-23,CAPAO,SIK+BEE,200,B,9,68,0,3,9,9,1,NA
22-23,CAPAO,SIK+BEE,200,B,10,80,1,4,9,29,1,NA
22-23,CAPAO,SIK+BEE,200,B,11,76,0,2,13,26,2,NA
22-23,CAPAO,SIK+BEE,200,B,12,76,0,2,23,12,1,NA
22-23,CAPAO,SIK+BEE,200,B,13,76,0,4,10,15,1,NA
22-23,CAPAO,SIK+BEE,200,B,14,80,0,5,18,18,2,NA
22-23,CAPAO,SIK+BEE,200,B,15,76,0,3,10,13,4,NA
22-23,CAPAO,SIK+BEE,200,B,16,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,B,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,B,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,C,1,65,2,9,22,56,2,6389
22-23,CAPAO,SIK+BEE,200,C,2,77,1,2,11,28,0,NA
22-23,CAPAO,SIK+BEE,200,C,3,76,1,2,16,33,1,NA
22-23,CAPAO,SIK+BEE,200,C,4,75,0,6,11,39,4,NA
22-23,CAPAO,SIK+BEE,200,C,5,73,0,3,18,38,0,NA
22-23,CAPAO,SIK+BEE,200,C,6,72,1,0,8,26,0,NA
22-23,CAPAO,SIK+BEE,200,C,7,69,2,5,14,21,2,NA
22-23,CAPAO,SIK+BEE,200,C,8,73,0,3,15,28,0,NA
22-23,CAPAO,SIK+BEE,200,C,9,72,2,3,7,35,5,NA
22-23,CAPAO,SIK+BEE,200,C,10,71,0,5,23,31,2,NA
22-23,CAPAO,SIK+BEE,200,C,11,79,0,2,7,23,3,NA
22-23,CAPAO,SIK+BEE,200,C,12,75,1,1,10,20,2,NA
22-23,CAPAO,SIK+BEE,200,C,13,74,0,3,10,21,0,NA
22-23,CAPAO,SIK+BEE,200,C,14,71,1,3,6,18,4,NA
22-23,CAPAO,SIK+BEE,200,C,15,72,0,0,8,23,2,NA
22-23,CAPAO,SIK+BEE,200,C,16,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,C,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,C,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,D,1,79,3,10,18,45,0,6333
22-23,CAPAO,SIK+BEE,200,D,2,71,2,3,19,37,1,NA
22-23,CAPAO,SIK+BEE,200,D,3,79,0,6,15,23,0,NA
22-23,CAPAO,SIK+BEE,200,D,4,80,0,7,15,33,3,NA
22-23,CAPAO,SIK+BEE,200,D,5,74,0,6,22,32,1,NA
22-23,CAPAO,SIK+BEE,200,D,6,75,2,4,12,24,0,NA
22-23,CAPAO,SIK+BEE,200,D,7,77,0,7,14,26,0,NA
22-23,CAPAO,SIK+BEE,200,D,8,80,0,12,34,38,4,NA
22-23,CAPAO,SIK+BEE,200,D,9,84,2,8,12,45,4,NA
22-23,CAPAO,SIK+BEE,200,D,10,77,0,7,24,32,3,NA
22-23,CAPAO,SIK+BEE,200,D,11,73,0,3,8,26,1,NA
22-23,CAPAO,SIK+BEE,200,D,12,79,0,4,14,28,0,NA
22-23,CAPAO,SIK+BEE,200,D,13,80,1,14,23,34,1,NA
22-23,CAPAO,SIK+BEE,200,D,14,70,0,0,5,26,2,NA
22-23,CAPAO,SIK+BEE,200,D,15,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,D,16,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,D,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,D,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,E,1,79,0,6,13,31,1,6292
22-23,CAPAO,SIK+BEE,200,E,2,78,1,7,20,28,2,NA
22-23,CAPAO,SIK+BEE,200,E,3,71,0,10,16,29,0,NA
22-23,CAPAO,SIK+BEE,200,E,4,79,1,12,17,30,1,NA
22-23,CAPAO,SIK+BEE,200,E,5,80,0,9,19,27,2,NA
22-23,CAPAO,SIK+BEE,200,E,6,77,1,8,17,28,0,NA
22-23,CAPAO,SIK+BEE,200,E,7,78,0,10,15,29,0,NA
22-23,CAPAO,SIK+BEE,200,E,8,81,1,13,26,29,1,NA
22-23,CAPAO,SIK+BEE,200,E,9,81,0,9,25,30,2,NA
22-23,CAPAO,SIK+BEE,200,E,10,73,0,6,19,27,0,NA
22-23,CAPAO,SIK+BEE,200,E,11,79,0,10,15,29,0,NA
22-23,CAPAO,SIK+BEE,200,E,12,89,2,16,25,36,0,NA
22-23,CAPAO,SIK+BEE,200,E,13,90,1,17,27,33,0,NA
22-23,CAPAO,SIK+BEE,200,E,14,73,1,15,8,28,1,NA
22-23,CAPAO,SIK+BEE,200,E,15,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,E,16,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,E,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,E,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,F,1,80,1,15,26,40,2,6295
22-23,CAPAO,SIK+BEE,200,F,2,76,0,6,15,23,0,NA
22-23,CAPAO,SIK+BEE,200,F,3,73,0,15,23,33,0,NA
22-23,CAPAO,SIK+BEE,200,F,4,80,2,6,13,38,0,NA
22-23,CAPAO,SIK+BEE,200,F,5,81,0,10,23,30,0,NA
22-23,CAPAO,SIK+BEE,200,F,6,74,2,10,15,21,0,NA
22-23,CAPAO,SIK+BEE,200,F,7,79,0,14,20,23,0,NA
22-23,CAPAO,SIK+BEE,200,F,8,82,2,12,20,28,0,NA
22-23,CAPAO,SIK+BEE,200,F,9,83,0,12,20,28,1,NA
22-23,CAPAO,SIK+BEE,200,F,10,77,1,7,13,24,1,NA
22-23,CAPAO,SIK+BEE,200,F,11,74,0,13,19,30,1,NA
22-23,CAPAO,SIK+BEE,200,F,12,74,0,13,25,28,1,NA
22-23,CAPAO,SIK+BEE,200,F,13,76,0,20,14,19,1,NA
22-23,CAPAO,SIK+BEE,200,F,14,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,F,15,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,F,16,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,F,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK+BEE,200,F,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,A,1,63,0,3,3,6,0,6192
22-23,CAPAO,SIK ,25,A,2,56,0,2,6,11,1,NA
22-23,CAPAO,SIK ,25,A,3,63,0,2,3,9,1,NA
22-23,CAPAO,SIK ,25,A,4,52,0,1,6,10,0,NA
22-23,CAPAO,SIK ,25,A,5,48,0,4,5,7,0,NA
22-23,CAPAO,SIK ,25,A,6,46,0,2,6,5,1,NA
22-23,CAPAO,SIK ,25,A,7,45,0,3,7,6,0,NA
22-23,CAPAO,SIK ,25,A,8,50,0,1,2,9,2,NA
22-23,CAPAO,SIK ,25,A,9,60,0,2,5,22,2,NA
22-23,CAPAO,SIK ,25,A,10,68,0,2,15,26,3,NA
22-23,CAPAO,SIK ,25,A,11,65,0,4,8,13,1,NA
22-23,CAPAO,SIK ,25,A,12,67,0,5,10,15,1,NA
22-23,CAPAO,SIK ,25,A,13,81,0,2,6,12,2,NA
22-23,CAPAO,SIK ,25,A,14,78,0,4,14,15,2,NA
22-23,CAPAO,SIK ,25,A,15,69,0,1,10,20,0,NA
22-23,CAPAO,SIK ,25,A,16,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,A,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,A,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,B,1,73,0,6,15,12,0,6359
22-23,CAPAO,SIK ,25,B,2,70,0,0,6,8,0,NA
22-23,CAPAO,SIK ,25,B,3,71,0,2,7,12,1,NA
22-23,CAPAO,SIK ,25,B,4,75,0,3,10,15,0,NA
22-23,CAPAO,SIK ,25,B,5,74,0,1,18,20,1,NA
22-23,CAPAO,SIK ,25,B,6,71,0,3,10,16,0,NA
22-23,CAPAO,SIK ,25,B,7,54,0,4,17,9,0,NA
22-23,CAPAO,SIK ,25,B,8,69,0,2,4,17,0,NA
22-23,CAPAO,SIK ,25,B,9,84,0,4,11,26,0,NA
22-23,CAPAO,SIK ,25,B,10,81,0,8,26,6,0,NA
22-23,CAPAO,SIK ,25,B,11,83,0,2,9,25,4,NA
22-23,CAPAO,SIK ,25,B,12,83,0,3,10,28,1,NA
22-23,CAPAO,SIK ,25,B,13,76,0,3,12,21,0,NA
22-23,CAPAO,SIK ,25,B,14,74,0,3,10,11,1,NA
22-23,CAPAO,SIK ,25,B,15,80,0,8,6,22,1,NA
22-23,CAPAO,SIK ,25,B,16,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,B,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,B,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,C,1,87,0,1,0,15,2,6358
22-23,CAPAO,SIK ,25,C,2,79,0,4,14,9,4,NA
22-23,CAPAO,SIK ,25,C,3,84,0,6,17,12,0,NA
22-23,CAPAO,SIK ,25,C,4,87,0,2,10,14,4,NA
22-23,CAPAO,SIK ,25,C,5,65,0,4,9,11,1,NA
22-23,CAPAO,SIK ,25,C,6,60,0,4,8,20,1,NA
22-23,CAPAO,SIK ,25,C,7,80,0,4,10,16,0,NA
22-23,CAPAO,SIK ,25,C,8,63,0,1,9,11,0,NA
22-23,CAPAO,SIK ,25,C,9,83,0,2,15,15,2,NA
22-23,CAPAO,SIK ,25,C,10,92,0,2,9,29,3,NA
22-23,CAPAO,SIK ,25,C,11,87,0,6,16,18,2,NA
22-23,CAPAO,SIK ,25,C,12,85,0,2,7,19,0,NA
22-23,CAPAO,SIK ,25,C,13,77,0,3,15,22,0,NA
22-23,CAPAO,SIK ,25,C,14,84,0,4,13,19,3,NA
22-23,CAPAO,SIK ,25,C,15,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,C,16,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,C,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,C,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,D,1,77,2,2,8,20,0,6214
22-23,CAPAO,SIK ,25,D,2,72,1,3,10,18,1,NA
22-23,CAPAO,SIK ,25,D,3,74,0,8,20,13,0,NA
22-23,CAPAO,SIK ,25,D,4,80,1,3,14,12,0,NA
22-23,CAPAO,SIK ,25,D,5,83,0,8,12,15,0,NA
22-23,CAPAO,SIK ,25,D,6,69,0,3,10,13,1,NA
22-23,CAPAO,SIK ,25,D,7,73,1,6,13,20,1,NA
22-23,CAPAO,SIK ,25,D,8,66,0,2,10,16,0,NA
22-23,CAPAO,SIK ,25,D,9,79,1,4,16,10,0,NA
22-23,CAPAO,SIK ,25,D,10,90,1,4,18,20,1,NA
22-23,CAPAO,SIK ,25,D,11,88,0,5,10,16,0,NA
22-23,CAPAO,SIK ,25,D,12,80,1,1,12,22,1,NA
22-23,CAPAO,SIK ,25,D,13,83,0,7,14,20,0,NA
22-23,CAPAO,SIK ,25,D,14,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,D,15,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,D,16,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,D,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,D,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,E,1,81,1,4,9,18,1,6434
22-23,CAPAO,SIK ,25,E,2,69,1,2,6,13,1,NA
22-23,CAPAO,SIK ,25,E,3,78,0,10,14,19,1,NA
22-23,CAPAO,SIK ,25,E,4,70,2,4,9,10,0,NA
22-23,CAPAO,SIK ,25,E,5,77,0,6,19,23,2,NA
22-23,CAPAO,SIK ,25,E,6,90,1,7,11,20,0,NA
22-23,CAPAO,SIK ,25,E,7,88,2,8,18,26,0,NA
22-23,CAPAO,SIK ,25,E,8,90,1,3,11,28,1,NA
22-23,CAPAO,SIK ,25,E,9,86,0,6,18,23,0,NA
22-23,CAPAO,SIK ,25,E,10,91,2,10,12,18,0,NA
22-23,CAPAO,SIK ,25,E,11,74,0,6,11,23,0,NA
22-23,CAPAO,SIK ,25,E,12,78,2,7,16,21,0,NA
22-23,CAPAO,SIK ,25,E,13,80,0,10,13,26,0,NA
22-23,CAPAO,SIK ,25,E,14,88,2,18,27,14,0,NA
22-23,CAPAO,SIK ,25,E,15,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,E,16,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,E,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,E,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,F,1,76,0,8,16,13,1,6400
22-23,CAPAO,SIK ,25,F,2,69,0,2,8,9,0,NA
22-23,CAPAO,SIK ,25,F,3,74,0,4,12,15,0,NA
22-23,CAPAO,SIK ,25,F,4,76,0,4,12,17,1,NA
22-23,CAPAO,SIK ,25,F,5,73,0,2,19,19,0,NA
22-23,CAPAO,SIK ,25,F,6,73,0,6,11,17,1,NA
22-23,CAPAO,SIK ,25,F,7,69,0,3,16,11,1,NA
22-23,CAPAO,SIK ,25,F,8,72,0,3,5,18,0,NA
22-23,CAPAO,SIK ,25,F,9,85,0,5,12,28,0,NA
22-23,CAPAO,SIK ,25,F,10,82,0,5,33,5,0,NA
22-23,CAPAO,SIK ,25,F,11,84,0,3,10,26,1,NA
22-23,CAPAO,SIK ,25,F,12,84,1,4,12,30,2,NA
22-23,CAPAO,SIK ,25,F,13,80,0,5,13,22,0,NA
22-23,CAPAO,SIK ,25,F,14,78,0,6,13,10,0,NA
22-23,CAPAO,SIK ,25,F,15,80,0,10,12,24,0,NA
22-23,CAPAO,SIK ,25,F,16,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,F,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,25,F,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,50,A,1,64,0,2,4,8,1,6192
22-23,CAPAO,SIK ,50,A,2,60,0,3,8,10,0,NA
22-23,CAPAO,SIK ,50,A,3,64,0,3,4,10,2,NA
22-23,CAPAO,SIK ,50,A,4,57,0,2,8,11,0,NA
22-23,CAPAO,SIK ,50,A,5,50,0,6,6,8,0,NA
22-23,CAPAO,SIK ,50,A,6,51,0,3,5,8,0,NA
22-23,CAPAO,SIK ,50,A,7,49,0,3,9,7,1,NA
22-23,CAPAO,SIK ,50,A,8,56,0,3,4,10,0,NA
22-23,CAPAO,SIK ,50,A,9,63,0,3,6,24,1,NA
22-23,CAPAO,SIK ,50,A,10,70,0,5,12,25,1,NA
22-23,CAPAO,SIK ,50,A,11,69,0,5,12,17,2,NA
22-23,CAPAO,SIK ,50,A,12,73,0,7,12,19,0,NA
22-23,CAPAO,SIK ,50,A,13,79,0,4,7,13,0,NA
22-23,CAPAO,SIK ,50,A,14,70,0,6,16,17,1,NA
22-23,CAPAO,SIK ,50,A,15,73,0,3,11,18,1,NA
22-23,CAPAO,SIK ,50,A,16,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,50,A,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,50,A,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,50,B,1,67,0,7,14,12,2,6360
22-23,CAPAO,SIK ,50,B,2,70,0,3,7,10,0,NA
22-23,CAPAO,SIK ,50,B,3,73,0,5,10,16,0,NA
22-23,CAPAO,SIK ,50,B,4,77,0,5,13,18,0,NA
22-23,CAPAO,SIK ,50,B,5,72,0,3,20,20,1,NA
22-23,CAPAO,SIK ,50,B,6,77,0,7,12,19,0,NA
22-23,CAPAO,SIK ,50,B,7,70,0,4,17,12,2,NA
22-23,CAPAO,SIK ,50,B,8,71,0,5,10,22,0,NA
22-23,CAPAO,SIK ,50,B,9,80,0,6,14,29,0,NA
22-23,CAPAO,SIK ,50,B,10,80,1,6,17,20,0,NA
22-23,CAPAO,SIK ,50,B,11,76,0,5,11,28,0,NA
22-23,CAPAO,SIK ,50,B,12,85,2,8,13,25,1,NA
22-23,CAPAO,SIK ,50,B,13,81,0,6,16,26,1,NA
22-23,CAPAO,SIK ,50,B,14,76,1,4,10,19,0,NA
22-23,CAPAO,SIK ,50,B,15,84,0,10,16,23,0,NA
22-23,CAPAO,SIK ,50,B,16,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,50,B,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,50,B,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,50,C,1,80,1,10,13,15,0,6433
22-23,CAPAO,SIK ,50,C,2,77,1,6,8,9,1,NA
22-23,CAPAO,SIK ,50,C,3,69,0,7,12,20,1,NA
22-23,CAPAO,SIK ,50,C,4,71,1,7,14,19,0,NA
22-23,CAPAO,SIK ,50,C,5,75,0,4,12,26,0,NA
22-23,CAPAO,SIK ,50,C,6,70,0,8,14,20,0,NA
22-23,CAPAO,SIK ,50,C,7,72,0,5,18,14,0,NA
22-23,CAPAO,SIK ,50,C,8,70,0,6,11,20,0,NA
22-23,CAPAO,SIK ,50,C,9,77,0,7,15,30,1,NA
22-23,CAPAO,SIK ,50,C,10,81,2,10,19,15,0,NA
22-23,CAPAO,SIK ,50,C,11,79,0,7,13,29,1,NA
22-23,CAPAO,SIK ,50,C,12,69,1,4,10,36,1,NA
22-23,CAPAO,SIK ,50,C,13,79,0,5,16,25,0,NA
22-23,CAPAO,SIK ,50,C,14,80,2,6,11,22,1,NA
22-23,CAPAO,SIK ,50,C,15,67,2,3,8,14,0,NA
22-23,CAPAO,SIK ,50,C,16,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,50,C,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,50,C,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,50,D,1,70,1,3,5,13,0,6287
22-23,CAPAO,SIK ,50,D,2,66,1,4,10,18,1,NA
22-23,CAPAO,SIK ,50,D,3,67,0,5,12,15,0,NA
22-23,CAPAO,SIK ,50,D,4,80,0,6,12,20,1,NA
22-23,CAPAO,SIK ,50,D,5,69,1,5,10,17,0,NA
22-23,CAPAO,SIK ,50,D,6,70,1,4,12,10,0,NA
22-23,CAPAO,SIK ,50,D,7,62,0,5,13,8,0,NA
22-23,CAPAO,SIK ,50,D,8,61,1,4,5,11,1,NA
22-23,CAPAO,SIK ,50,D,9,66,0,4,7,20,0,NA
22-23,CAPAO,SIK ,50,D,10,67,0,6,10,14,0,NA
22-23,CAPAO,SIK ,50,D,11,72,0,8,16,22,0,NA
22-23,CAPAO,SIK ,50,D,12,71,0,8,13,20,0,NA
22-23,CAPAO,SIK ,50,D,13,77,0,8,9,14,0,NA
22-23,CAPAO,SIK ,50,D,14,69,0,5,15,16,0,NA
22-23,CAPAO,SIK ,50,D,15,74,0,4,12,19,0,NA
22-23,CAPAO,SIK ,50,D,16,75,1,6,13,20,0,NA
22-23,CAPAO,SIK ,50,D,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,50,D,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,50,E,1,74,0,5,12,16,0,6447
22-23,CAPAO,SIK ,50,E,2,69,2,5,15,20,0,NA
22-23,CAPAO,SIK ,50,E,3,71,0,8,16,19,0,NA
22-23,CAPAO,SIK ,50,E,4,79,1,10,18,18,0,NA
22-23,CAPAO,SIK ,50,E,5,72,2,11,17,23,0,NA
22-23,CAPAO,SIK ,50,E,6,69,1,3,10,24,0,NA
22-23,CAPAO,SIK ,50,E,7,63,0,4,12,9,0,NA
22-23,CAPAO,SIK ,50,E,8,60,2,3,4,10,0,NA
22-23,CAPAO,SIK ,50,E,9,65,0,6,8,16,0,NA
22-23,CAPAO,SIK ,50,E,10,66,0,7,9,13,0,NA
22-23,CAPAO,SIK ,50,E,11,74,0,9,18,25,0,NA
22-23,CAPAO,SIK ,50,E,12,72,1,9,16,18,0,NA
22-23,CAPAO,SIK ,50,E,13,76,0,10,13,17,0,NA
22-23,CAPAO,SIK ,50,E,14,71,1,4,13,15,0,NA
22-23,CAPAO,SIK ,50,E,15,73,0,5,13,22,1,NA
22-23,CAPAO,SIK ,50,E,16,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,50,E,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,50,E,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,50,F,1,70,2,6,13,17,0,6342
22-23,CAPAO,SIK ,50,F,2,72,3,6,16,18,0,NA
22-23,CAPAO,SIK ,50,F,3,73,0,10,17,22,0,NA
22-23,CAPAO,SIK ,50,F,4,81,2,9,16,20,0,NA
22-23,CAPAO,SIK ,50,F,5,73,1,12,18,22,0,NA
22-23,CAPAO,SIK ,50,F,6,71,2,4,8,25,0,NA
22-23,CAPAO,SIK ,50,F,7,73,0,8,13,12,0,NA
22-23,CAPAO,SIK ,50,F,8,61,2,4,5,11,0,NA
22-23,CAPAO,SIK ,50,F,9,66,0,7,9,17,0,NA
22-23,CAPAO,SIK ,50,F,10,65,1,8,10,14,0,NA
22-23,CAPAO,SIK ,50,F,11,76,1,10,19,24,0,NA
22-23,CAPAO,SIK ,50,F,12,73,2,10,17,20,0,NA
22-23,CAPAO,SIK ,50,F,13,77,0,8,9,15,0,NA
22-23,CAPAO,SIK ,50,F,14,76,2,6,12,14,0,NA
22-23,CAPAO,SIK ,50,F,15,74,0,4,12,23,0,NA
22-23,CAPAO,SIK ,50,F,16,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,50,F,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,50,F,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,100,A,1,71,0,6,14,20,0,6444
22-23,CAPAO,SIK ,100,A,2,77,1,4,16,18,1,NA
22-23,CAPAO,SIK ,100,A,3,60,0,7,15,17,0,NA
22-23,CAPAO,SIK ,100,A,4,76,2,8,14,16,0,NA
22-23,CAPAO,SIK ,100,A,5,77,1,12,14,20,0,NA
22-23,CAPAO,SIK ,100,A,6,72,2,2,11,23,0,NA
22-23,CAPAO,SIK ,100,A,7,71,0,5,15,12,0,NA
22-23,CAPAO,SIK ,100,A,8,66,2,4,5,16,1,NA
22-23,CAPAO,SIK ,100,A,9,63,0,5,7,15,0,NA
22-23,CAPAO,SIK ,100,A,10,67,1,8,10,14,0,NA
22-23,CAPAO,SIK ,100,A,11,72,0,10,19,23,0,NA
22-23,CAPAO,SIK ,100,A,12,74,2,10,15,20,0,NA
22-23,CAPAO,SIK ,100,A,13,75,0,11,10,14,0,NA
22-23,CAPAO,SIK ,100,A,14,73,2,5,12,16,0,NA
22-23,CAPAO,SIK ,100,A,15,74,0,6,12,20,0,NA
22-23,CAPAO,SIK ,100,A,16,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,100,A,17,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,100,A,18,NA,NA,NA,NA,NA,NA,NA
22-23,CAPAO,SIK ,100,B,1,69,2,5,10,20,0,6600
22-23,CAPAO,SIK ,100,B,2,70,2,3,7,15,0,NA
22-23,CAPAO,SIK ,100,B,3,77,0,11,15,20,0,NA
22-23,CAPAO,SIK ,100,B,4,72,3,5,11,11,0,NA
