classe,x,y,cive,exg,exgr,exr,gli,iaf,ngrdi,ri,tgi,varig,vdvi,r,g,b
1,4.994.484.537,7.655.637.164,0.62279482,0.375134132,0.409939189,0.509543056,0.391373076,0.864360114,0.686540728,0.313459265,0.87668246,0.743263489,0.720668324,0.390107974,0.355303023,0.390107974
1,4.994.476.437,7.655.637.353,0.448285397,0.552784037,0.561219683,0.405921135,0.489858663,0.873839796,0.746882336,0.253117664,0.912367492,0.793256537,0.782815019,0.362628444,0.393893982,0.362628444
2,4.994.471.596,7.655.637.574,0.410249738,0.593835981,0.583193188,0.405690074,0.500492605,0.871095423,0.752644622,0.247355378,0.912228441,0.79800437,0.795169225,0.364719719,0.418907189,0.364719719
2,4.994.465.966,7.655.637.764,0.445917038,0.55881276,0.546438557,0.43877521,0.469390414,0.875318593,0.729607816,0.270392183,0.892320561,0.778077393,0.779326893,0.356961201,0.407212527,0.356961201
2,4.994.460.631,7655637.89,0.506663035,0.499904235,0.479688694,0.503425944,0.42724584,0.847506359,0.70748278,0.292517218,0.855447882,0.759045647,0.758353267,0.396887688,0.429198128,0.396887688
1,4.994.454.902,7.655.638.069,0.5355396,0.469845455,0.457755008,0.514268703,0.414596499,0.846436185,0.700877628,0.29912237,0.852174362,0.753552743,0.749420212,0.401136432,0.419484198,0.401136432
2,4.994.449.962,7.655.638.206,0.554652963,0.446396535,0.460458368,0.486541224,0.412753988,0.876832849,0.695260052,0.304739945,0.868274188,0.748742925,0.74329914,0.356457015,0.362431675,0.356457015
2,4.994.445.517,7.655.638.428,0.567221758,0.434992139,0.442723028,0.50784705,0.405272329,0.860757171,0.6950676,0.304932398,0.863055646,0.748720013,0.741784411,0.384674326,0.385025307,0.384674326
1,4.994.440.281,7.655.638.575,0.586187491,0.416864946,0.42048909,0.530834644,0.394015981,0.844790121,0.690664757,0.309335241,0.852397003,0.744850497,0.736678647,0.409115648,0.401883251,0.409115648
2,4.994.436.033,7.655.638.701,0.575100904,0.428396223,0.428865446,0.526744384,0.400814648,0.843864953,0.695614186,0.304385812,0.857999105,0.749399172,0.740205138,0.414194275,0.410391318,0.414194275
1,4.994.431.489,7.655.638.849,0.543297755,0.463074152,0.445781193,0.52955527,0.40359861,0.853886199,0.69986172,0.300138278,0.844653148,0.752287968,0.752725891,0.401163823,0.422151796,0.401163823
2,4.994.423.191,7655639.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.994.416.177,7.655.639.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.994.408.373,7.655.639.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.994.402.446,7.655.639.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.994.392.963,7.655.640.218,0.534469759,0.4672458,0.476201225,0.478053864,0.429780149,0.868472937,0.711663346,0.288336649,0.883390639,0.76344605,0.754447366,0.379343788,0.387245383,0.379343788
2,4.994.388.616,7.655.640.481,0.499053745,0.504964729,0.498910882,0.473238968,0.444959079,0.861854608,0.721774073,0.278225924,0.884267895,0.771752317,0.766138771,0.389857067,0.414350023,0.389857067
1,4.994.383.183,7655640.65,0.492751942,0.514029508,0.491534853,0.495519951,0.443584617,0.839327333,0.724228754,0.275771246,0.873908454,0.773716901,0.768983107,0.424039916,0.453333325,0.424039916
2,4.994.371.131,7.655.640.955,0.569999351,0.431161623,0.444940977,0.500073485,0.410588439,0.864750335,0.699073065,0.300926934,0.873046847,0.753872634,0.73569737,0.38977579,0.383240731,0.38977579
1,4.994.363.821,7.655.641.366,0.508892744,0.492130568,0.503552515,0.452288272,0.455121618,0.857995473,0.723981163,0.276018837,0.902308499,0.774551272,0.75895011,0.391334081,0.399179454,0.391334081
2,4.994.354.634,7.655.641.672,0.553738425,0.447628231,0.45916982,0.490091595,0.426223637,0.840362613,0.706279459,0.29372054,0.882900097,0.758776344,0.745281793,0.40856844,0.401954536,0.40856844
1,4.994.349.398,7.655.641.882,0.520279203,0.484369819,0.475445994,0.496076228,0.434526914,0.83715302,0.715024807,0.284975192,0.876660964,0.766035749,0.758119361,0.418951589,0.432932259,0.418951589
2,4.994.339.519,7.655.642.262,0.552832313,0.455807785,0.425925492,0.558755308,0.388650472,0.842548124,0.692491821,0.307508178,0.824000327,0.745975693,0.748750091,0.417628577,0.441864397,0.417628577
1,4.994.327.467,7.655.642.588,0.529081141,0.477963098,0.455940307,0.525472538,0.414009659,0.838820359,0.700947721,0.299052278,0.852944376,0.753663516,0.752291916,0.416305739,0.439673962,0.416305739
1,4.994.315.909,7.655.643.125,0.458186869,0.540254305,0.564440483,0.38786118,0.490293709,0.88820191,0.745578044,0.254421956,0.913903521,0.792153255,0.778114314,0.337055021,0.360802357,0.337055021
2,4.994.310.674,7.655.643.283,0.446057896,0.553233867,0.572212426,0.386282365,0.489014657,0.899086876,0.743794095,0.256205904,0.912712078,0.790730832,0.783243884,0.318958607,0.3547124,0.318958607
1,4.994.304.154,7.655.643.568,0.454843194,0.551461163,0.530689618,0.460392261,0.452549101,0.882713878,0.727171368,0.272828631,0.87102484,0.77582581,0.783135573,0.351060858,0.407822436,0.351060858
2,4.994.295.757,7.655.643.852,0.559484447,0.444788754,0.439949064,0.522434595,0.409887196,0.841114135,0.702858383,0.297141615,0.860466069,0.756102695,0.744600165,0.424473915,0.424307683,0.424473915
1,499.428.983,7.655.644.094,0.515972485,0.487546476,0.484998479,0.481718032,0.439896208,0.852756925,0.720165398,0.279834601,0.883821612,0.770878591,0.759981387,0.405297091,0.418858462,0.405297091
2,4.994.280.643,7.655.644.358,0.503794373,0.49643509,0.511918939,0.441192361,0.467097485,0.84396244,0.728090971,0.271909028,0.904684759,0.777995165,0.75772501,0.40534156,0.4069845,0.40534156
1,4.994.274.814,7.655.644.589,0.486574961,0.513275068,0.52972983,0.425031482,0.487991083,0.825843621,0.741633432,0.258366567,0.919037196,0.789118932,0.765621918,0.428096466,0.425769519,0.428096466
2,4.994.263.355,7.655.645.032,0.503523397,0.497167876,0.510041749,0.445332864,0.46417289,0.849188937,0.725263875,0.274736126,0.911748173,0.776348126,0.755150215,0.403252519,0.407650647,0.403252519
1,4.994.242.116,7.655.645.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.994.230.558,7.655.646.243,0.533273258,0.470149323,0.469114312,0.493818623,0.426385646,0.856721661,0.712440797,0.2875592,0.873674103,0.763610475,0.755949867,0.399460414,0.409828842,0.399460414
1,4.994.219.593,7.655.646.738,0.544564048,0.455660981,0.473080634,0.472493521,0.441899386,0.844139239,0.715812774,0.284187225,0.905058729,0.768424761,0.744665376,0.418475502,0.406076793,0.418475502
1,4.994.210.109,7.655.647.138,0.552615205,0.44803077,0.463472282,0.482625268,0.433841931,0.846476962,0.710792804,0.289207194,0.899645844,0.764484495,0.739678662,0.419117361,0.405568552,0.419117361
1,499.419.944,7.655.647.433,0.525626055,0.477665543,0.476577823,0.487493191,0.44130892,0.835343429,0.720509481,0.279490516,0.887131083,0.770876032,0.757101269,0.429867835,0.433220964,0.429867835
2,4.994.189.562,7.655.647.865,0.494296505,0.514244239,0.481380856,0.514272824,0.442746115,0.810445195,0.723095542,0.276904457,0.872046832,0.772757582,0.766882041,0.46004957,0.486976736,0.46004957
2,499.417.037,7.655.648.594,0.60189777,0.40193624,0.402697168,0.548818476,0.361829811,0.877870857,0.653852778,0.34614722,0.812740518,0.712270715,0.715324266,0.350640224,0.35897889,0.350640224
2,4.994.155.182,7.655.649.173,0.553370927,0.452512525,0.438757811,0.532117021,0.393701873,0.858646879,0.685038303,0.314961695,0.833004997,0.739106624,0.742223837,0.382218992,0.403206307,0.382218992
1,4.994.145.673,7.655.649.647,0.525809687,0.480049427,0.465396634,0.51023025,0.40536761,0.877437972,0.691305853,0.308694146,0.841532984,0.743956738,0.753297533,0.353803918,0.389980219,0.353803918
2,4.994.136.042,7.655.649.897,0.517052598,0.484565928,0.493844048,0.462666591,0.428338175,0.892610045,0.698413341,0.301586658,0.87333575,0.751149898,0.750432156,0.329177466,0.354688754,0.329177466
1,4.994.130.732,7.655.650.121,0.518616662,0.486484387,0.47545475,0.498115417,0.421399028,0.862126221,0.699595129,0.30040487,0.857820396,0.752051664,0.751993496,0.377511489,0.40539839,0.377511489
2,499.412.641,7.655.650.318,0.532582887,0.474834687,0.450944452,0.531555883,0.407882977,0.842286164,0.69745753,0.302542468,0.84127044,0.750271742,0.750703366,0.410641526,0.436307113,0.410641526
1,4.994.117.643,7.655.650.634,0.509085435,0.500201667,0.46426065,0.531891151,0.419399424,0.833474884,0.710609709,0.289390288,0.845900242,0.761489112,0.763338292,0.430136269,0.465138136,0.430136269
2,4.994.106.998,7.655.651.071,0.542638857,0.460864419,0.460057494,0.501334888,0.414790385,0.863669522,0.702029346,0.297970651,0.863924005,0.754890004,0.749933933,0.382767165,0.395852373,0.382767165
2,4.994.099.713,7.655.651.373,0.56744139,0.438320535,0.42577437,0.54203518,0.388728443,0.854849529,0.690894272,0.309105727,0.83113703,0.74476121,0.744261862,0.398414893,0.411194897,0.398414893
1,4.994.079.956,7.655.652.137,0.479040315,0.522499565,0.53004932,0.433413424,0.460807277,0.889535568,0.730652982,0.269347018,0.898611994,0.779543597,0.77289898,0.347085665,0.376841737,0.347085665
2,4.994.075.881,7.655.652.295,0.483617706,0.518375462,0.523536411,0.441299626,0.456132642,0.886687862,0.727379113,0.272620886,0.895112715,0.776567037,0.771554627,0.350605803,0.380337069,0.350605803
2,4.994.065.385,7655652.65,0.541372589,0.46129311,0.464831964,0.493031961,0.42776075,0.850928187,0.712132622,0.287867374,0.879899761,0.763893221,0.751891337,0.408279869,0.410562006,0.408279869
2,4.994.049.322,7.655.653.251,0.526915906,0.473137914,0.491454044,0.455924384,0.437513609,0.877825441,0.710848702,0.289151297,0.88682862,0.76255124,0.752449935,0.355115907,0.364044142,0.355115907
1,4.994.033.121,7.655.653.841,0.55267902,0.447315465,0.466864178,0.475735461,0.428667401,0.850044063,0.704612147,0.295387852,0.8863836,0.757057969,0.744676176,0.387847577,0.381013025,0.387847577
1,4.994.021.859,7.655.654.283,0.596401138,0.406590681,0.411371451,0.537500415,0.380798456,0.859064073,0.679598504,0.320401493,0.839287412,0.735266278,0.730088242,0.388937566,0.384638756,0.388937566
1,4.993.997.162,7.655.655.294,0.468180135,0.531057557,0.55121458,0.403077099,0.47918037,0.89089703,0.739118284,0.260881716,0.909850129,0.787142363,0.772807721,0.33899992,0.363323877,0.33899992
1,4.993.979.183,7.655.656.053,0.398780306,0.602448633,0.608019865,0.368720052,0.511807183,0.8996686,0.764713884,0.235286115,0.910933344,0.807496638,0.805583522,0.318403676,0.37481919,0.318403676
1,4.993.968.909,7.655.656.432,0.383084341,0.617460422,0.626221763,0.350068237,0.524398358,0.902051317,0.770318968,0.229681031,0.920630572,0.812540153,0.812079506,0.310666116,0.370194715,0.310666116
2,4.993.961.994,7655656.79,0.395058934,0.608952354,0.598100921,0.393156015,0.50857011,0.880299302,0.762121764,0.237878235,0.907348079,0.80575863,0.805252797,0.353349102,0.414112257,0.353349102
2,499.395.172,7.655.657.169,0.393577064,0.615357131,0.576097031,0.439566462,0.490814962,0.860677144,0.751157728,0.248842271,0.888458169,0.796441335,0.801773056,0.384918371,0.45968497,0.384918371
2,4.993.940.459,7.655.657.654,0.477597136,0.527188623,0.515805261,0.463984614,0.453297611,0.862463061,0.724271064,0.275728935,0.879628151,0.77363438,0.770085218,0.380718686,0.41660461,0.380718686
1,4.993.934.729,7.655.657.864,0.459972493,0.542903075,0.541851363,0.431689912,0.467942144,0.88412156,0.731948242,0.268051757,0.895340968,0.780467393,0.776545558,0.350273047,0.390085596,0.350273047
2,499.392.406,7.655.658.328,0.48030323,0.523680261,0.517178822,0.458066261,0.45171404,0.876860391,0.725860792,0.274139206,0.883240068,0.775138957,0.772499756,0.366149106,0.401731114,0.366149106
2,4.993.910.033,7.655.658.875,0.5284396,0.475362723,0.471954514,0.493698563,0.427072884,0.856477624,0.709800047,0.290199949,0.870172012,0.761349689,0.754150781,0.399427343,0.412720105,0.399427343
2,4.993.898.968,7655659.36,0.44650658,0.559261014,0.541015574,0.44911483,0.463475533,0.877851608,0.733142683,0.266857317,0.878370919,0.780844093,0.784344759,0.35828961,0.412547616,0.35828961
1,4.993.891.546,7.655.659.707,0.493327119,0.509763596,0.509137862,0.459225596,0.444313643,0.879028793,0.71606179,0.283938209,0.880415801,0.766487633,0.764984724,0.355627437,0.386679166,0.355627437
2,4.993.885.619,7.655.659.897,0.517483554,0.483622078,0.495247057,0.459186945,0.443559192,0.869202167,0.715039898,0.2849601,0.889799222,0.766351107,0.754715939,0.373647753,0.384301896,0.373647753
1,4.993.872.974,7.655.660.402,0.597627118,0.41643755,0.357826134,0.644860166,0.331779947,0.83382127,0.67428331,0.325716688,0.724037878,0.728987488,0.741671126,0.43604302,0.468875492,0.43604302
2,4.993.864.479,7.655.660.634,0.505328458,0.496927784,0.501571715,0.460568279,0.442125035,0.87989239,0.719302935,0.280697064,0.875613088,0.769774078,0.761545648,0.361559805,0.384086369,0.361559805
1,4.993.858.156,7.655.661.055,0.471303849,0.530944495,0.533895124,0.434597613,0.466322178,0.87890962,0.73131176,0.268688239,0.898373155,0.780177724,0.772370044,0.361046851,0.392068957,0.361046851
1,4.993.853.019,7.655.661.224,0.473394986,0.530168811,0.525636245,0.448926848,0.46024103,0.872357176,0.727561002,0.272438995,0.890500495,0.776595997,0.772181242,0.370698049,0.404456449,0.370698049
2,4.993.843.931,7.655.661.582,0.530094741,0.479843014,0.441385718,0.5538806,0.39865056,0.840614848,0.700386906,0.299613091,0.821994488,0.752306637,0.757602831,0.423272781,0.457955199,0.423272781
2,4.993.824.767,7.655.662.277,0.504768574,0.508780236,0.448401098,0.569192977,0.399477999,0.831300977,0.701197335,0.298802664,0.806849577,0.752963608,0.762992512,0.432537681,0.487256683,0.432537681
1,4.993.829.311,7.655.662.088,0.54076515,0.470571408,0.424743938,0.575262153,0.382803636,0.839755353,0.690864505,0.309135495,0.798378751,0.74382715,0.752412318,0.420470088,0.459529571,0.420470088
2,4.993.815.283,7655662.72,0.551502931,0.46613893,0.384926416,0.643672623,0.34343238,0.830604009,0.678889956,0.321110045,0.710260983,0.731615623,0.75350111,0.433022208,0.494999992,0.433022208
2,4.993.805.997,7.655.663.141,0.476234566,0.536430581,0.479406666,0.539441507,0.429002513,0.821883383,0.717392793,0.282607206,0.839110309,0.767476555,0.771483431,0.449736382,0.502968653,0.449736382
2,4.993.791.772,7655663.71,0.529918762,0.476567725,0.457910888,0.520517498,0.413109602,0.85203397,0.705833224,0.294166773,0.853296176,0.757854245,0.757341123,0.40460292,0.428438378,0.40460292
1,4.993.778.337,7.655.664.257,0.539194224,0.473271823,0.421001745,0.584721071,0.376627726,0.846622955,0.693213328,0.306786672,0.787559638,0.74581872,0.757750301,0.418612439,0.463654699,0.418612439
2,4.993.768.063,7.655.664.594,0.504918462,0.505872298,0.460677774,0.543945905,0.424976525,0.805671195,0.715041676,0.284958321,0.84794947,0.765626483,0.763603155,0.46843369,0.500850738,0.46843369
2,4.993.754.035,7655665.29,0.537399257,0.475333667,0.421061924,0.5866151,0.384967252,0.825470686,0.697520342,0.302479657,0.798486156,0.749955585,0.756419393,0.447693872,0.486244717,0.447693872
1,4.993.743.761,7.655.665.669,0.492900543,0.514686301,0.487221901,0.50403501,0.447799733,0.815401497,0.7256282,0.274371797,0.879967018,0.775328992,0.766884161,0.457798155,0.481502582,0.457798155
2,4.993.774.485,7.655.672.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.993.778.437,7.655.672.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.993.789.921,7.655.671.716,0.488376707,0.521500273,0.480519619,0.522897942,0.444538509,0.804633363,0.727309103,0.272690896,0.871009316,0.776630487,0.770017801,0.478911068,0.50791578,0.478911068
1,4.993.799.552,7.655.671.124,0.503726755,0.496915149,0.509260992,0.446513126,0.482059133,0.813300315,0.745490661,0.254509337,0.924046647,0.792580309,0.764762299,0.467996961,0.453197958,0.467996961
2,4.993.806.467,7.655.670.992,0.505053038,0.493586489,0.518039718,0.427245426,0.4775896,0.848114259,0.740275476,0.259724523,0.920053251,0.788367476,0.761547602,0.415853392,0.406981122,0.415853392
1,4.993.813.382,7.655.670.742,0.510898322,0.489793879,0.502867959,0.45126741,0.462672401,0.846688097,0.733113686,0.266886314,0.905897446,0.782095018,0.761385978,0.419253451,0.417386584,0.419253451
2,4.993.816.593,7.655.670.558,0.518034223,0.483781927,0.490795648,0.467471883,0.452373707,0.84468351,0.727296638,0.272703362,0.897872859,0.777132502,0.759378223,0.423226846,0.423481597,0.423226846
1,4.993.822.767,7.655.670.242,0.580850599,0.417486477,0.44776527,0.481624426,0.420340176,0.862360775,0.705891499,0.2941085,0.893263127,0.759583559,0.736351311,0.396570322,0.372410993,0.396570322
2,4.993.831.782,7.655.669.886,0.494156911,0.504726707,0.527262077,0.421230041,0.483443887,0.849063421,0.742138739,0.257861259,0.922241342,0.78982063,0.763641067,0.413586505,0.409056363,0.413586505
1,4.993.835.116,7.655.669.741,0.4781536,0.521700413,0.537838043,0.418412226,0.491000668,0.844034607,0.746623371,0.253376627,0.923624395,0.793549776,0.769227915,0.41973576,0.421981311,0.41973576
2,4.993.840.549,7.655.669.386,0.500662705,0.498510669,0.52020382,0.428079026,0.467057742,0.870029161,0.731413568,0.268586429,0.912381455,0.780708674,0.762520472,0.377752686,0.382964974,0.377752686
2,4.993.843.389,7.655.669.281,0.496382143,0.502659061,0.524895492,0.423542544,0.470574111,0.871314317,0.73419635,0.265803647,0.914701691,0.783157245,0.764585823,0.375856606,0.381763648,0.375856606
2,4.993.848.946,7.655.669.162,0.455079281,0.543288148,0.567290392,0.385605048,0.5024995,0.874668048,0.756183999,0.243816,0.928965245,0.80173576,0.779300846,0.372903237,0.386932095,0.372903237
2,4.993.854.626,7.655.668.872,0.493783432,0.505944148,0.523942168,0.428476418,0.473150846,0.860126474,0.736848187,0.263151812,0.911760363,0.785417329,0.764243541,0.394882237,0.399186469,0.394882237
1,4.993.861.912,7.655.668.609,0.597323324,0.403954563,0.4177353,0.52331608,0.40639734,0.825683631,0.699005261,0.300994737,0.876475139,0.753574806,0.731231693,0.447399463,0.416510254,0.447399463
1,4.993.871.049,7.655.668.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.993.879.623,7.655.667.895,0.452204999,0.556308125,0.521164185,0.482499327,0.478983178,0.797174173,0.743328915,0.256671085,0.901393147,0.790458077,0.779739279,0.482929043,0.513747932,0.482929043
2,499.388.397,7.655.667.642,0.460839119,0.547809073,0.512337744,0.49035864,0.472147385,0.797186828,0.739870874,0.260129125,0.895638843,0.787463929,0.777184134,0.483724908,0.512546029,0.483724908
1,4.993.888.909,7.655.667.495,0.475186414,0.533662849,0.497950048,0.50288586,0.457242546,0.808154681,0.732390238,0.267609762,0.883285647,0.780874308,0.773463764,0.469471188,0.499485171,0.469471188
2,4.993.898.986,7655667.01,0.50514791,0.497497761,0.499279056,0.465309315,0.454028297,0.850463234,0.727777312,0.272222687,0.896077556,0.777233818,0.763741288,0.41061941,0.421444435,0.41061941
1,4.993.906.098,7.655.666.716,0.446550482,0.561573944,0.528803278,0.473666034,0.47528808,0.823371542,0.742046398,0.257953603,0.89783233,0.789208693,0.783562642,0.445501383,0.485999991,0.445501383
2,4.993.920.126,7.655.666.147,0.522750985,0.473272935,0.514694709,0.41361135,0.453116888,0.903213976,0.717827206,0.282172792,0.908068691,0.769341308,0.750516134,0.320141466,0.321102555,0.320141466
1,4.993.929.412,7.655.665.725,0.544339664,0.458058241,0.463305875,0.492675027,0.426327734,0.851884163,0.711004915,0.288995082,0.877195459,0.762815554,0.750225539,0.407003683,0.407922506,0.407003683
2,4.993.934.746,7.655.665.494,0.555512659,0.448627075,0.444192308,0.51841571,0.416697467,0.83101089,0.707893787,0.292106211,0.865382304,0.760107682,0.747809526,0.437589756,0.436000886,0.437589756
1,4.993.939.686,7.655.665.283,0.516793658,0.491502188,0.461155878,0.529106221,0.42862222,0.811333917,0.717038932,0.282961068,0.861029286,0.767576446,0.761524199,0.465046669,0.484664421,0.465046669
2,4.993.947.984,7.655.664.946,0.411046746,0.594017884,0.577015085,0.417149891,0.512774069,0.838518237,0.763526207,0.236473794,0.916746202,0.807384498,0.794276544,0.42964454,0.469514775,0.42964454
2,4.993.954.899,7.655.664.609,0.435182111,0.568290182,0.561879736,0.41978634,0.497495341,0.853272802,0.753383101,0.246616899,0.912783231,0.798926428,0.785599682,0.404744871,0.438336901,0.404744871
2,4.993.965.963,7.655.664.251,0.427902882,0.577611908,0.559114749,0.43389594,0.494007955,0.842790146,0.750545131,0.249454868,0.90665866,0.796368559,0.789080816,0.414847644,0.456863198,0.414847644
1,4.993.971.297,7655664.04,0.422930696,0.579923659,0.576359582,0.404648647,0.51037718,0.850490693,0.759184777,0.240815222,0.923343288,0.80404859,0.789505578,0.407522231,0.440654425,0.407522231
2,4.993.975.249,7.655.663.787,0.446451542,0.557061469,0.551276455,0.428237686,0.483207202,0.865438859,0.743914025,0.256085973,0.90654538,0.790903375,0.783466402,0.383920261,0.421184736,0.383920261
1,4.993.979.991,7.655.663.577,0.436223522,0.568365148,0.555923604,0.430736844,0.485136941,0.863088538,0.745324942,0.254675056,0.905179765,0.792022305,0.787233367,0.386804629,0.430912009,0.386804629
2,4.993.991.055,7.655.663.219,0.444823497,0.560656664,0.54412387,0.444794623,0.462653558,0.88696208,0.730752154,0.269247846,0.883857297,0.779017219,0.785563855,0.345740516,0.402787433,0.345740516
2,499.399.797,7.655.662.882,0.533796626,0.465618751,0.487555662,0.455735984,0.443824277,0.865597118,0.716368608,0.283631391,0.893490002,0.767859551,0.749464879,0.382595589,0.379120372,0.382595589
2,4.994.002.909,7.655.662.692,0.538254601,0.460226131,0.487732489,0.450171879,0.445028682,0.868376652,0.715364247,0.284635752,0.897956019,0.767262018,0.746067499,0.379549423,0.37145599,0.379549423
1,4.994.012.195,7655662.25,0.50750408,0.495922277,0.493468527,0.47438981,0.446401448,0.849816956,0.721279868,0.278720131,0.887769393,0.771404354,0.762309142,0.405221361,0.420504723,0.405221361
2,4.994.016.739,7.655.662.123,0.444579691,0.559790312,0.549167872,0.434740776,0.477139212,0.874321397,0.741419189,0.258580812,0.901765086,0.788821078,0.784250434,0.373598367,0.417354731,0.373598367
1,4.994.023.259,7.655.661.765,0.412430187,0.592802082,0.575823551,0.418144328,0.491299921,0.878590875,0.750128198,0.249871802,0.903538034,0.795881878,0.797596782,0.360363571,0.420182967,0.360363571
2,4.994.030.569,7.655.661.575,0.449366142,0.549194785,0.572606798,0.381636481,0.488185277,0.90749639,0.743683861,0.256316138,0.916639678,0.79103793,0.781555985,0.31001895,0.343693102,0.31001895
1,4.994.038.077,7.655.661.217,0.515987337,0.481665757,0.513360497,0.424205119,0.451801244,0.89446557,0.71424457,0.285755429,0.902218154,0.766806705,0.749600638,0.330951728,0.337845323,0.330951728
2,499.404.677,7.655.660.943,0.559434791,0.439215449,0.466243757,0.468996005,0.442014958,0.837919266,0.71875049,0.281249508,0.904300925,0.770404748,0.743887425,0.425255257,0.39982198,0.425255257
1,4.994.058.104,7.655.660.485,0.547494414,0.449423344,0.485842579,0.443124018,0.456444865,0.848379879,0.726117542,0.273882456,0.913834578,0.776488158,0.746283853,0.413044001,0.386159766,0.413044001
2,4.994.065.884,7.655.660.222,0.575270077,0.424073012,0.447660419,0.488217467,0.433811854,0.818383205,0.71415901,0.285840988,0.894946914,0.766199467,0.738600039,0.449532177,0.416783985,0.449532177
1,4.994.074.034,7.655.659.748,0.630632032,0.372480959,0.377891684,0.565492533,0.365162832,0.846545071,0.680037286,0.31996271,0.828357206,0.736536998,0.7244726,0.42487474,0.403076915,0.42487474
1,4.994.085.147,7.655.659.353,0.498134956,0.502986483,0.513046805,0.445499944,0.467731987,0.850585494,0.733846252,0.266153747,0.910047564,0.782877553,0.763224468,0.410716839,0.416132771,0.410716839
2,4.994.090.581,7.655.659.116,0.485624587,0.516693598,0.519702611,0.44666664,0.461744191,0.865907294,0.725247107,0.274752892,0.901314659,0.77569284,0.763359109,0.381631688,0.40315574,0.381631688
2,4.994.097.743,7.655.658.747,0.482874939,0.521214397,0.514316369,0.460897327,0.447713009,0.880650304,0.720002765,0.279997235,0.881873077,0.770360077,0.767871674,0.36048922,0.397140973,0.36048922
2,4.994.104.411,7.655.658.418,0.551114406,0.451586254,0.455887714,0.499932543,0.410606828,0.871946077,0.694004749,0.305995248,0.862626147,0.747688276,0.741589425,0.37324744,0.383296694,0.37324744
2,4.994.110.214,7.655.658.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.994.117.129,7.655.657.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.994.127.463,7.655.657.512,0.505074064,0.494054073,0.516766071,0.430025932,0.452549326,0.895263826,0.720251569,0.279748429,0.899687973,0.771150483,0.758621923,0.335195708,0.35070155,0.335195708
1,499.413.339,7.655.657.323,0.522895521,0.473893776,0.510904181,0.421137367,0.450386591,0.899020377,0.715532695,0.284467303,0.904123508,0.767735584,0.749393251,0.32658976,0.32925435,0.32658976
2,4.994.139.713,7655657.07,0.501147693,0.495143902,0.533560956,0.400412773,0.475247613,0.882288607,0.73366258,0.266337419,0.916473477,0.782462624,0.760717492,0.350465262,0.349424935,0.350465262
1,4.994.143.664,7655656.88,0.501540676,0.494738011,0.533023925,0.400999057,0.479907114,0.871623002,0.737766397,0.262233602,0.919256397,0.785464865,0.762095155,0.367063263,0.36155196,0.367063263
2,4.994.148.307,7655656.67,0.536071786,0.457963705,0.510713886,0.406002229,0.468495483,0.8681167,0.726653495,0.273346504,0.921382814,0.775993235,0.747175502,0.368476533,0.343585626,0.368476533
1,4.994.152.061,7.655.656.638,0.456137206,0.544808901,0.553855577,0.411619,0.495568796,0.855551747,0.753292254,0.246707746,0.918310454,0.798749831,0.780677034,0.401508477,0.419400775,0.401508477
1,4.994.156.704,7.655.656.364,0.514591137,0.483544669,0.511950063,0.428607126,0.460498136,0.874647264,0.72723674,0.272763259,0.90990629,0.777216862,0.757674464,0.368252479,0.367833498,0.368252479
1,4.994.161.446,7.655.656.122,0.534649129,0.461309159,0.503260087,0.422866548,0.454809695,0.882946881,0.7219526,0.278047398,0.91347165,0.773063598,0.749282541,0.355587536,0.343479548,0.355587536
1,4.994.171.324,7.655.655.838,0.540667263,0.457802638,0.485107315,0.452610789,0.451748284,0.851961198,0.726027788,0.27397221,0.906693151,0.776327601,0.75011452,0.408561498,0.391949049,0.408561498
2,4.994.179.622,7.655.655.553,0.533852066,0.466014296,0.485416462,0.460027227,0.440810791,0.86965364,0.716747978,0.28325202,0.896086854,0.768397987,0.751203015,0.380630823,0.379785804,0.380630823
2,4.994.185.451,7.655.655.279,0.541572156,0.456550065,0.486269935,0.449270109,0.444464603,0.868492408,0.717253585,0.282746414,0.902640255,0.76906162,0.747204399,0.378291611,0.368008928,0.378291611
1,4.994.192.366,7.655.654.953,0.538644916,0.462050353,0.476889019,0.471748221,0.435071143,0.860831755,0.714505056,0.285494942,0.887936145,0.766277401,0.751153027,0.389146688,0.388517958,0.389146688
2,4.994.198.886,7.655.654.679,0.563541687,0.436533603,0.455915387,0.485252109,0.426185671,0.847402875,0.707439485,0.292560513,0.889070895,0.76064393,0.740966256,0.408510133,0.39309348,0.408510133
1,4.994.201.355,7.655.654.479,0.543379605,0.458715961,0.465344205,0.48959169,0.434885211,0.836105335,0.716504915,0.283495082,0.884833367,0.767489179,0.751232087,0.427756335,0.421696741,0.427756335
